Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2986,46,Female,Dress,Clothing,29,Hawaii,M,Lavender,Winter,4.7,No,Free Shipping,No,No,24,Debit Card,Bi-Weekly
2986,46,Female,Socks,Clothing,21,Hawaii,S,Teal,Winter,3.2,No,Standard,Yes,Yes,6,PayPal,Bi-Weekly
2986,46,Female,Jeans,Clothing,86,Hawaii,S,Indigo,Fall,4.0,No,Next Day Air,No,Yes,11,Cash,Bi-Weekly
2986,46,Female,T-shirt,Clothing,42,Hawaii,M,Red,Fall,5.0,No,Next Day Air,Yes,No,5,Cash,Bi-Weekly
2986,46,Female,Belt,Accessories,74,Hawaii,M,Peach,Spring,3.3,No,2-Day Shipping,No,No,24,Credit Card,Bi-Weekly
2986,46,Female,Jacket,Outerwear,46,Hawaii,M,Violet,Spring,4.6,No,Next Day Air,Yes,Yes,10,Debit Card,Bi-Weekly
2986,46,Female,Backpack,Accessories,73,Hawaii,L,Maroon,Fall,3.6,No,Free Shipping,No,No,36,Bank Transfer,Bi-Weekly
2986,46,Female,Hat,Accessories,35,Hawaii,S,Indigo,Summer,2.7,No,Free Shipping,No,Yes,47,Credit Card,Bi-Weekly
2986,46,Female,Shorts,Clothing,58,Hawaii,XL,Gray,Winter,2.9,No,Store Pickup,No,Yes,45,PayPal,Bi-Weekly
2987,62,Female,Shirt,Clothing,34,Arizona,S,Beige,Winter,3.4,No,2-Day Shipping,No,No,1,PayPal,Monthly
2987,62,Female,Backpack,Accessories,83,Arizona,S,Violet,Fall,3.4,No,Store Pickup,No,Yes,5,Credit Card,Monthly
2987,62,Female,Pants,Clothing,88,Arizona,XL,Charcoal,Spring,3.7,No,Express,No,Yes,5,PayPal,Monthly
2987,62,Female,Shirt,Clothing,26,Arizona,M,Red,Summer,3.6,No,Next Day Air,No,No,1,PayPal,Monthly
2987,62,Female,Hat,Accessories,44,Arizona,M,White,Fall,2.6,No,Express,Yes,Yes,38,Bank Transfer,Monthly
2987,62,Female,Sweater,Clothing,20,Arizona,M,Indigo,Spring,4.6,No,Store Pickup,Yes,No,4,Venmo,Monthly
2987,62,Female,Jeans,Clothing,77,Arizona,L,Yellow,Fall,3.4,No,Store Pickup,No,No,19,Cash,Monthly
2988,63,Female,Sunglasses,Accessories,72,Louisiana,M,White,Winter,3.0,No,Express,Yes,Yes,18,Venmo,Monthly
2988,63,Female,Blouse,Clothing,93,Louisiana,S,Teal,Summer,2.7,No,Store Pickup,No,Yes,47,Cash,Monthly
2988,63,Female,Gloves,Accessories,91,Louisiana,M,Purple,Spring,4.9,No,Express,No,No,40,Credit Card,Monthly
2988,63,Female,T-shirt,Clothing,97,Louisiana,L,Magenta,Summer,4.5,No,2-Day Shipping,No,No,48,Cash,Monthly
2988,63,Female,Shorts,Clothing,65,Louisiana,S,Gray,Fall,4.7,No,Express,No,Yes,32,Venmo,Monthly
2988,63,Female,Jeans,Clothing,79,Louisiana,XL,Beige,Summer,3.8,No,Express,Yes,No,46,Debit Card,Monthly
2989,69,Female,Belt,Accessories,30,Nevada,M,Cyan,Summer,4.9,No,Free Shipping,No,No,2,Venmo,Monthly
2989,69,Female,Shirt,Clothing,98,Nevada,L,White,Summer,3.9,No,2-Day Shipping,Yes,No,27,Bank Transfer,Monthly
2990,46,Female,Boots,Footwear,47,Rhode Island,S,Indigo,Summer,4.9,No,Express,Yes,Yes,11,PayPal,Weekly
2990,46,Female,Sunglasses,Accessories,29,Rhode Island,M,Brown,Winter,3.3,No,Standard,No,No,34,Cash,Weekly
2990,46,Female,Blouse,Clothing,68,Rhode Island,L,Black,Fall,3.0,No,Standard,No,Yes,31,PayPal,Weekly
2990,46,Female,Backpack,Accessories,53,Rhode Island,L,Cyan,Fall,2.5,No,2-Day Shipping,No,No,38,Venmo,Weekly
2991,69,Female,Sunglasses,Accessories,48,Illinois,S,Gray,Spring,4.2,No,Standard,Yes,Yes,41,Debit Card,Monthly
2991,69,Female,Dress,Clothing,54,Illinois,L,Teal,Winter,4.2,No,Store Pickup,No,No,34,Bank Transfer,Monthly
2991,69,Female,Hoodie,Clothing,49,Illinois,S,Brown,Winter,4.5,No,2-Day Shipping,Yes,Yes,23,Cash,Monthly
2991,69,Female,Pants,Clothing,28,Illinois,L,Magenta,Summer,4.6,No,Express,Yes,Yes,16,Cash,Monthly
2991,69,Female,Pants,Clothing,22,Illinois,L,Pink,Summer,3.6,No,Next Day Air,No,No,44,Venmo,Monthly
2991,69,Female,Scarf,Accessories,57,Illinois,M,Blue,Fall,4.3,No,Free Shipping,No,Yes,24,Credit Card,Monthly
2991,69,Female,Gloves,Accessories,97,Illinois,M,Silver,Fall,4.2,No,Free Shipping,No,Yes,42,Debit Card,Monthly
2992,66,Female,Shorts,Clothing,30,Utah,XL,Lavender,Spring,2.6,No,2-Day Shipping,No,No,8,Credit Card,Bi-Weekly
2992,66,Female,Handbag,Accessories,83,Utah,M,Peach,Spring,4.3,No,Store Pickup,Yes,Yes,22,PayPal,Bi-Weekly
2992,66,Female,Scarf,Accessories,43,Utah,M,Pink,Spring,3.1,No,2-Day Shipping,No,Yes,47,Venmo,Bi-Weekly
2993,41,Female,Shirt,Clothing,52,North Dakota,XL,Black,Winter,3.6,No,Standard,Yes,Yes,10,PayPal,Weekly
2993,41,Female,Hoodie,Clothing,48,North Dakota,M,White,Spring,3.1,No,Store Pickup,No,No,37,Debit Card,Weekly
2993,41,Female,Sneakers,Footwear,70,North Dakota,M,Pink,Winter,4.7,No,Free Shipping,Yes,No,13,Bank Transfer,Weekly
2993,41,Female,Shirt,Clothing,85,North Dakota,L,Cyan,Spring,4.9,No,2-Day Shipping,No,No,8,Cash,Weekly
2993,41,Female,Jacket,Outerwear,30,North Dakota,M,Gray,Summer,4.7,No,Standard,No,No,11,Debit Card,Weekly
2993,41,Female,Jeans,Clothing,67,North Dakota,M,Green,Spring,3.8,No,Next Day Air,No,No,48,Credit Card,Weekly
2994,32,Female,Hoodie,Clothing,44,Kansas,M,Beige,Summer,2.6,No,Express,No,No,47,Debit Card,Bi-Weekly
2994,32,Female,Handbag,Accessories,59,Kansas,M,Magenta,Spring,2.5,No,Standard,Yes,Yes,11,Bank Transfer,Bi-Weekly
2994,32,Female,Backpack,Accessories,44,Kansas,XL,Olive,Fall,3.1,No,Standard,No,Yes,22,PayPal,Bi-Weekly
2994,32,Female,Hat,Accessories,88,Kansas,M,Peach,Spring,3.7,No,Express,Yes,No,20,Cash,Bi-Weekly
2994,32,Female,Pants,Clothing,41,Kansas,L,Blue,Fall,4.7,No,Store Pickup,No,Yes,42,Cash,Bi-Weekly
2994,32,Female,Hoodie,Clothing,51,Kansas,L,Olive,Fall,4.7,No,2-Day Shipping,No,Yes,43,Cash,Bi-Weekly
2995,69,Female,Jewelry,Accessories,44,Nevada,S,Cyan,Fall,2.6,No,Next Day Air,Yes,Yes,1,Credit Card,Quarterly
2995,69,Female,Socks,Clothing,85,Nevada,L,Olive,Fall,2.9,No,Next Day Air,No,No,48,Debit Card,Quarterly
2995,69,Female,Hoodie,Clothing,77,Nevada,S,Green,Winter,5.0,No,Free Shipping,No,No,37,Credit Card,Quarterly
2995,69,Female,Jacket,Outerwear,66,Nevada,M,Beige,Winter,2.8,No,Next Day Air,Yes,Yes,47,Bank Transfer,Quarterly
2995,69,Female,Backpack,Accessories,78,Nevada,M,Teal,Fall,4.2,No,2-Day Shipping,No,Yes,19,Bank Transfer,Quarterly
2995,69,Female,Hat,Accessories,57,Nevada,M,Magenta,Spring,4.6,No,Standard,No,No,16,Venmo,Quarterly
2995,69,Female,Backpack,Accessories,60,Nevada,XL,Turquoise,Spring,3.9,No,Standard,Yes,Yes,27,Venmo,Quarterly
2995,69,Female,Sunglasses,Accessories,37,Nevada,S,Peach,Summer,4.2,No,Next Day Air,No,Yes,4,Cash,Quarterly
2995,69,Female,Shoes,Footwear,32,Nevada,M,Violet,Winter,3.6,No,2-Day Shipping,No,No,20,Cash,Quarterly
2996,29,Female,Sunglasses,Accessories,28,Virginia,S,Red,Spring,4.9,No,Next Day Air,Yes,No,44,Bank Transfer,Bi-Weekly
2996,29,Female,Shoes,Footwear,25,Virginia,M,Turquoise,Fall,2.9,No,Next Day Air,No,No,47,PayPal,Bi-Weekly
2996,29,Female,Skirt,Clothing,100,Virginia,L,Black,Fall,3.9,No,Free Shipping,No,Yes,13,Debit Card,Bi-Weekly
2996,29,Female,Handbag,Accessories,58,Virginia,XL,Yellow,Winter,3.5,No,2-Day Shipping,Yes,Yes,16,PayPal,Bi-Weekly
2996,29,Female,Handbag,Accessories,65,Virginia,XL,White,Summer,3.3,No,Free Shipping,Yes,No,50,PayPal,Bi-Weekly
2996,29,Female,Jewelry,Accessories,52,Virginia,M,Violet,Fall,3.1,No,Standard,No,No,20,Bank Transfer,Bi-Weekly
2996,29,Female,Handbag,Accessories,72,Virginia,XL,Orange,Summer,3.5,No,2-Day Shipping,Yes,Yes,47,Bank Transfer,Bi-Weekly
2997,70,Female,Hat,Accessories,46,Utah,L,Violet,Winter,3.0,No,Standard,No,Yes,22,PayPal,Every 3 Months
2997,70,Female,Jeans,Clothing,64,Utah,M,Black,Winter,3.9,No,2-Day Shipping,No,No,5,Venmo,Every 3 Months
2997,70,Female,Sneakers,Footwear,81,Utah,S,Peach,Winter,4.8,No,Store Pickup,No,No,45,Credit Card,Every 3 Months
2997,70,Female,Shirt,Clothing,87,Utah,M,Green,Winter,2.5,No,Standard,Yes,No,47,Credit Card,Every 3 Months
2997,70,Female,Shirt,Clothing,70,Utah,M,Beige,Fall,3.6,No,2-Day Shipping,No,Yes,1,PayPal,Every 3 Months
2997,70,Female,Sandals,Footwear,32,Utah,M,White,Winter,4.6,No,Free Shipping,Yes,Yes,38,Venmo,Every 3 Months
2997,70,Female,Sweater,Clothing,22,Utah,S,Black,Summer,3.4,No,Store Pickup,No,Yes,29,Venmo,Every 3 Months
2998,41,Female,Jacket,Outerwear,93,Idaho,S,Pink,Summer,4.6,No,Free Shipping,Yes,Yes,10,Credit Card,Every 3 Months
2998,41,Female,T-shirt,Clothing,79,Idaho,M,Teal,Spring,5.0,No,2-Day Shipping,No,Yes,44,Credit Card,Every 3 Months
2998,41,Female,Hoodie,Clothing,36,Idaho,XL,Turquoise,Fall,2.6,No,Free Shipping,No,Yes,11,Bank Transfer,Every 3 Months
2998,41,Female,Sunglasses,Accessories,45,Idaho,M,Pink,Winter,4.3,No,Store Pickup,No,Yes,27,Credit Card,Every 3 Months
2998,41,Female,Backpack,Accessories,71,Idaho,S,Purple,Spring,4.5,No,Store Pickup,Yes,No,33,Debit Card,Every 3 Months
2998,41,Female,Sweater,Clothing,100,Idaho,M,White,Winter,3.1,No,Express,No,Yes,26,Credit Card,Every 3 Months
2998,41,Female,Coat,Outerwear,25,Idaho,M,Turquoise,Winter,3.0,No,Standard,No,Yes,29,Debit Card,Every 3 Months
2998,41,Female,Blouse,Clothing,46,Idaho,S,Black,Spring,3.5,No,Free Shipping,Yes,Yes,4,PayPal,Every 3 Months
2998,41,Female,Handbag,Accessories,29,Idaho,M,Blue,Spring,2.6,No,Standard,Yes,Yes,9,Cash,Every 3 Months
2998,41,Female,Shirt,Clothing,98,Idaho,M,Green,Summer,2.6,No,Next Day Air,No,Yes,24,PayPal,Every 3 Months
2999,31,Female,Sweater,Clothing,25,Alaska,L,Olive,Spring,4.8,No,Free Shipping,No,No,3,Cash,Quarterly
2999,31,Female,Belt,Accessories,82,Alaska,L,Maroon,Spring,3.2,No,Free Shipping,No,No,7,PayPal,Quarterly
2999,31,Female,Belt,Accessories,73,Alaska,M,Indigo,Spring,4.5,No,Express,Yes,Yes,32,Venmo,Quarterly
3000,31,Female,Dress,Clothing,70,New Hampshire,M,Indigo,Winter,4.5,No,Express,Yes,Yes,14,Credit Card,Monthly
3000,31,Female,T-shirt,Clothing,39,New Hampshire,XL,Teal,Spring,3.2,No,Standard,No,No,3,Debit Card,Monthly
3000,31,Female,Scarf,Accessories,42,New Hampshire,M,Violet,Winter,4.8,No,Store Pickup,Yes,No,23,Cash,Monthly
3000,31,Female,Sunglasses,Accessories,70,New Hampshire,M,Pink,Winter,2.7,No,Next Day Air,No,No,15,Credit Card,Monthly
3001,57,Female,Gloves,Accessories,56,Ohio,M,Cyan,Fall,2.8,No,Express,No,No,14,Cash,Weekly
3001,57,Female,Hat,Accessories,22,Ohio,M,Yellow,Spring,3.2,No,Standard,No,Yes,37,Cash,Weekly
3002,29,Female,Shorts,Clothing,94,Montana,M,Gray,Winter,4.9,No,2-Day Shipping,Yes,No,45,Credit Card,Quarterly
3002,29,Female,Jacket,Outerwear,71,Montana,XL,Magenta,Winter,3.7,No,Store Pickup,No,Yes,28,Venmo,Quarterly
3002,29,Female,Pants,Clothing,70,Montana,M,Maroon,Fall,3.2,No,Express,No,No,37,Debit Card,Quarterly
3003,70,Female,Shoes,Footwear,65,Louisiana,XL,Green,Summer,3.0,No,Free Shipping,No,No,45,Debit Card,Quarterly
3003,70,Female,Shoes,Footwear,52,Louisiana,M,Pink,Fall,3.6,No,Express,Yes,Yes,11,Credit Card,Quarterly
3003,70,Female,Shoes,Footwear,73,Louisiana,L,Purple,Fall,2.9,No,Express,No,Yes,26,Debit Card,Quarterly
3004,51,Female,Hat,Accessories,99,Oregon,M,Red,Winter,4.3,No,Standard,Yes,Yes,35,Cash,Every 3 Months
3004,51,Female,Coat,Outerwear,59,Oregon,M,Magenta,Summer,3.5,No,Store Pickup,No,Yes,50,Cash,Every 3 Months
3004,51,Female,Coat,Outerwear,89,Oregon,M,Beige,Summer,3.5,No,Next Day Air,No,No,15,Debit Card,Every 3 Months
3004,51,Female,Dress,Clothing,67,Oregon,L,Blue,Fall,2.7,No,Standard,No,Yes,22,Credit Card,Every 3 Months
3004,51,Female,Dress,Clothing,73,Oregon,M,Peach,Spring,2.9,No,Next Day Air,Yes,Yes,35,Cash,Every 3 Months
3005,45,Female,Jewelry,Accessories,99,Arizona,S,Red,Fall,4.4,No,Free Shipping,Yes,No,41,PayPal,Fortnightly
3005,45,Female,Belt,Accessories,69,Arizona,M,Charcoal,Summer,3.8,No,Standard,No,Yes,5,Bank Transfer,Fortnightly
3005,45,Female,Scarf,Accessories,23,Arizona,L,Maroon,Fall,2.9,No,Next Day Air,No,Yes,21,Venmo,Fortnightly
3005,45,Female,Skirt,Clothing,71,Arizona,M,Yellow,Spring,4.9,No,Free Shipping,No,Yes,16,Credit Card,Fortnightly
3005,45,Female,Scarf,Accessories,88,Arizona,S,Black,Spring,3.8,No,Standard,No,No,24,Credit Card,Fortnightly
3005,45,Female,Shirt,Clothing,46,Arizona,S,Yellow,Fall,4.9,No,Express,Yes,No,42,PayPal,Fortnightly
3005,45,Female,Handbag,Accessories,45,Arizona,M,Silver,Fall,2.5,No,Next Day Air,Yes,No,18,Credit Card,Fortnightly
3005,45,Female,Coat,Outerwear,32,Arizona,S,Violet,Winter,4.4,No,Next Day Air,No,No,30,Debit Card,Fortnightly
3006,18,Female,Dress,Clothing,84,Alaska,S,Purple,Spring,2.6,No,Store Pickup,Yes,Yes,30,PayPal,Weekly
3006,18,Female,Scarf,Accessories,30,Alaska,M,Olive,Spring,4.8,No,Standard,No,Yes,11,Cash,Weekly
3006,18,Female,Pants,Clothing,66,Alaska,M,Silver,Spring,3.1,No,Next Day Air,Yes,Yes,38,Bank Transfer,Weekly
3007,37,Female,Pants,Clothing,57,Utah,M,Gray,Fall,4.5,No,2-Day Shipping,Yes,Yes,6,Bank Transfer,Bi-Weekly
3007,37,Female,Sneakers,Footwear,36,Utah,M,Green,Winter,3.0,No,Store Pickup,No,Yes,30,Cash,Bi-Weekly
3007,37,Female,Dress,Clothing,44,Utah,XL,Teal,Fall,3.7,No,Standard,Yes,Yes,16,Venmo,Bi-Weekly
3008,23,Female,Blouse,Clothing,75,New York,S,Cyan,Winter,3.3,No,2-Day Shipping,No,No,9,Cash,Weekly
3008,23,Female,Blouse,Clothing,68,New York,M,Beige,Summer,3.5,No,Free Shipping,Yes,Yes,6,Bank Transfer,Weekly
3008,23,Female,Jewelry,Accessories,95,New York,M,Violet,Spring,3.6,No,Express,Yes,Yes,1,Cash,Weekly
3008,23,Female,T-shirt,Clothing,62,New York,M,Turquoise,Spring,4.1,No,2-Day Shipping,No,No,18,Cash,Weekly
3008,23,Female,Dress,Clothing,72,New York,M,Purple,Summer,3.4,No,Express,Yes,Yes,48,Debit Card,Weekly
3008,23,Female,Hat,Accessories,31,New York,S,Magenta,Spring,4.9,No,Express,Yes,Yes,5,Credit Card,Weekly
3008,23,Female,Blouse,Clothing,45,New York,S,Black,Fall,3.6,No,2-Day Shipping,No,Yes,43,Venmo,Weekly
3008,23,Female,Sunglasses,Accessories,41,New York,M,Maroon,Spring,3.2,No,Express,No,No,50,Cash,Weekly
3009,39,Female,Handbag,Accessories,26,New Mexico,M,Blue,Fall,3.9,No,Free Shipping,Yes,No,33,PayPal,Weekly
3009,39,Female,Jewelry,Accessories,58,New Mexico,L,Pink,Fall,4.4,No,Free Shipping,Yes,No,1,Bank Transfer,Weekly
3009,39,Female,Sandals,Footwear,89,New Mexico,M,Lavender,Fall,4.2,No,Express,No,Yes,32,Credit Card,Weekly
3009,39,Female,Sneakers,Footwear,89,New Mexico,M,Peach,Summer,4.5,No,Store Pickup,No,Yes,4,Venmo,Weekly
3010,62,Female,Dress,Clothing,25,Louisiana,M,Blue,Winter,2.9,No,Next Day Air,No,No,33,Venmo,Fortnightly
3010,62,Female,Skirt,Clothing,73,Louisiana,L,Yellow,Fall,4.0,No,Free Shipping,No,Yes,36,Debit Card,Fortnightly
3010,62,Female,Jeans,Clothing,46,Louisiana,L,Purple,Summer,2.6,No,Free Shipping,No,Yes,24,Debit Card,Fortnightly
3010,62,Female,T-shirt,Clothing,66,Louisiana,S,Magenta,Summer,4.4,No,2-Day Shipping,No,No,20,Venmo,Fortnightly
3010,62,Female,Socks,Clothing,91,Louisiana,M,Purple,Fall,3.1,No,Standard,No,Yes,41,PayPal,Fortnightly
3010,62,Female,Backpack,Accessories,89,Louisiana,M,Green,Fall,2.9,No,Standard,No,No,14,Bank Transfer,Fortnightly
3010,62,Female,Blouse,Clothing,70,Louisiana,M,Turquoise,Fall,2.7,No,Express,Yes,Yes,22,Bank Transfer,Fortnightly
3010,62,Female,Sunglasses,Accessories,68,Louisiana,M,Turquoise,Summer,2.5,No,Express,Yes,Yes,35,Debit Card,Fortnightly
3010,62,Female,Pants,Clothing,50,Louisiana,L,Red,Winter,4.8,No,Store Pickup,Yes,Yes,2,PayPal,Fortnightly
3010,62,Female,Scarf,Accessories,70,Louisiana,XL,Orange,Fall,4.1,No,Next Day Air,Yes,Yes,39,Cash,Fortnightly
3011,70,Female,Socks,Clothing,32,Ohio,M,Green,Winter,3.5,No,Next Day Air,Yes,Yes,38,Bank Transfer,Annually
3011,70,Female,Backpack,Accessories,41,Ohio,M,Gold,Summer,4.3,No,Next Day Air,No,Yes,4,Bank Transfer,Annually
3011,70,Female,Blouse,Clothing,82,Ohio,M,Teal,Fall,3.4,No,Free Shipping,Yes,Yes,19,Credit Card,Annually
3011,70,Female,Dress,Clothing,85,Ohio,M,Red,Winter,3.0,No,Standard,Yes,No,3,Cash,Annually
3012,20,Female,T-shirt,Clothing,32,Nevada,L,Silver,Spring,2.8,No,2-Day Shipping,Yes,No,33,Debit Card,Every 3 Months
3012,20,Female,Jewelry,Accessories,63,Nevada,S,Pink,Summer,4.9,No,Standard,No,No,45,PayPal,Every 3 Months
3012,20,Female,Boots,Footwear,56,Nevada,M,Silver,Fall,2.8,No,Free Shipping,Yes,No,20,Venmo,Every 3 Months
3012,20,Female,Jeans,Clothing,52,Nevada,XL,Violet,Fall,3.9,No,Standard,No,No,10,Cash,Every 3 Months
3012,20,Female,Scarf,Accessories,54,Nevada,M,Blue,Fall,3.3,No,Express,No,Yes,16,PayPal,Every 3 Months
3012,20,Female,Coat,Outerwear,79,Nevada,M,Purple,Winter,3.4,No,Next Day Air,Yes,Yes,42,PayPal,Every 3 Months
3012,20,Female,Gloves,Accessories,86,Nevada,S,Pink,Fall,3.3,No,2-Day Shipping,No,Yes,17,Bank Transfer,Every 3 Months
3012,20,Female,Shorts,Clothing,95,Nevada,M,Green,Spring,4.6,No,Store Pickup,Yes,No,45,PayPal,Every 3 Months
3013,42,Female,Sandals,Footwear,24,Idaho,M,Yellow,Spring,4.7,No,2-Day Shipping,No,Yes,25,PayPal,Annually
3013,42,Female,Coat,Outerwear,51,Idaho,XL,Lavender,Fall,4.3,No,Standard,Yes,No,49,PayPal,Annually
3013,42,Female,Belt,Accessories,64,Idaho,S,White,Spring,2.9,No,Free Shipping,No,Yes,20,PayPal,Annually
3013,42,Female,Shoes,Footwear,29,Idaho,M,Gold,Fall,3.5,No,Next Day Air,Yes,No,29,Cash,Annually
3013,42,Female,Scarf,Accessories,42,Idaho,M,Green,Winter,4.0,No,Free Shipping,No,Yes,8,PayPal,Annually
3014,41,Female,Backpack,Accessories,57,Arizona,M,Silver,Winter,3.2,No,Standard,No,No,42,Venmo,Monthly
3014,41,Female,Handbag,Accessories,99,Arizona,L,Purple,Winter,2.9,No,Free Shipping,No,Yes,38,PayPal,Monthly
3014,41,Female,Backpack,Accessories,23,Arizona,XL,Maroon,Summer,3.9,No,Express,Yes,Yes,18,Bank Transfer,Monthly
3014,41,Female,Dress,Clothing,62,Arizona,M,Olive,Summer,4.7,No,Express,Yes,No,4,PayPal,Monthly
3014,41,Female,Shoes,Footwear,57,Arizona,M,Green,Fall,2.5,No,2-Day Shipping,Yes,No,1,Venmo,Monthly
3014,41,Female,Blouse,Clothing,73,Arizona,L,Brown,Spring,4.9,No,Store Pickup,No,No,17,Cash,Monthly
3014,41,Female,Sandals,Footwear,79,Arizona,S,Yellow,Fall,2.7,No,Free Shipping,Yes,No,39,Credit Card,Monthly
3014,41,Female,Handbag,Accessories,61,Arizona,L,Cyan,Summer,4.3,No,Standard,No,No,34,Cash,Monthly
3014,41,Female,Blouse,Clothing,79,Arizona,M,Indigo,Fall,4.3,No,Free Shipping,No,No,39,Bank Transfer,Monthly
3014,41,Female,Hoodie,Clothing,73,Arizona,L,Peach,Fall,2.9,No,Express,Yes,No,24,PayPal,Monthly
3015,24,Female,Handbag,Accessories,35,Utah,M,Black,Fall,3.2,No,Store Pickup,Yes,No,32,Venmo,Every 3 Months
3015,24,Female,Shoes,Footwear,20,Utah,L,Turquoise,Spring,2.5,No,Next Day Air,Yes,Yes,44,Cash,Every 3 Months
3015,24,Female,Shirt,Clothing,48,Utah,XL,Charcoal,Fall,3.1,No,Express,Yes,Yes,16,Cash,Every 3 Months
3015,24,Female,Gloves,Accessories,94,Utah,M,Indigo,Winter,3.6,No,Next Day Air,No,Yes,35,Credit Card,Every 3 Months
3015,24,Female,Sunglasses,Accessories,62,Utah,M,Charcoal,Winter,4.7,No,Express,No,Yes,33,PayPal,Every 3 Months
3016,37,Female,Sweater,Clothing,48,Wyoming,L,Indigo,Summer,2.8,No,2-Day Shipping,No,Yes,9,Cash,Bi-Weekly
3016,37,Female,Socks,Clothing,86,Wyoming,L,Pink,Fall,3.1,No,Standard,No,Yes,50,Credit Card,Bi-Weekly
3016,37,Female,Sunglasses,Accessories,41,Wyoming,L,Indigo,Summer,3.5,No,2-Day Shipping,Yes,Yes,28,Bank Transfer,Bi-Weekly
3017,30,Female,Pants,Clothing,45,Indiana,M,Brown,Summer,4.9,No,Next Day Air,Yes,Yes,42,Debit Card,Quarterly
3017,30,Female,Jeans,Clothing,30,Indiana,M,Brown,Summer,3.2,No,Free Shipping,No,Yes,13,PayPal,Quarterly
3017,30,Female,Blouse,Clothing,86,Indiana,M,Brown,Summer,4.0,No,Standard,Yes,Yes,39,Debit Card,Quarterly
3017,30,Female,Jewelry,Accessories,52,Indiana,S,Maroon,Spring,2.5,No,Free Shipping,Yes,Yes,41,Cash,Quarterly
3017,30,Female,Shirt,Clothing,67,Indiana,S,Charcoal,Fall,4.2,No,Store Pickup,Yes,Yes,4,Debit Card,Quarterly
3017,30,Female,Sweater,Clothing,52,Indiana,S,Indigo,Summer,4.8,No,Standard,No,No,2,Venmo,Quarterly
3017,30,Female,Hat,Accessories,62,Indiana,S,Maroon,Spring,4.4,No,Next Day Air,Yes,Yes,3,PayPal,Quarterly
3017,30,Female,Boots,Footwear,23,Indiana,M,Cyan,Summer,3.1,No,Free Shipping,No,No,48,Credit Card,Quarterly
3017,30,Female,Gloves,Accessories,78,Indiana,L,Indigo,Spring,3.8,No,2-Day Shipping,No,Yes,45,Bank Transfer,Quarterly
3017,30,Female,Hat,Accessories,75,Indiana,M,Teal,Fall,3.3,No,Free Shipping,Yes,No,24,Bank Transfer,Quarterly
3018,58,Female,Belt,Accessories,35,Wisconsin,S,Orange,Fall,3.2,No,Free Shipping,No,Yes,17,PayPal,Bi-Weekly
3018,58,Female,T-shirt,Clothing,76,Wisconsin,L,Orange,Spring,4.1,No,Store Pickup,Yes,Yes,34,Credit Card,Bi-Weekly
3018,58,Female,Belt,Accessories,95,Wisconsin,XL,Purple,Spring,3.1,No,Store Pickup,Yes,No,2,Credit Card,Bi-Weekly
3018,58,Female,Sneakers,Footwear,68,Wisconsin,M,Green,Winter,4.8,No,Standard,No,No,43,Credit Card,Bi-Weekly
3018,58,Female,Handbag,Accessories,70,Wisconsin,S,Yellow,Winter,3.6,No,Standard,No,Yes,10,Bank Transfer,Bi-Weekly
3018,58,Female,Hat,Accessories,84,Wisconsin,L,Maroon,Winter,4.8,No,2-Day Shipping,Yes,No,36,Cash,Bi-Weekly
3018,58,Female,Socks,Clothing,32,Wisconsin,L,Red,Spring,3.7,No,Express,Yes,Yes,19,Bank Transfer,Bi-Weekly
3018,58,Female,Sunglasses,Accessories,41,Wisconsin,L,Beige,Summer,4.0,No,Standard,No,No,15,Debit Card,Bi-Weekly
3019,43,Female,Sneakers,Footwear,70,Texas,M,Teal,Fall,3.1,No,Express,No,No,44,Bank Transfer,Bi-Weekly
3019,43,Female,Backpack,Accessories,53,Texas,M,Peach,Spring,4.2,No,2-Day Shipping,No,No,35,Debit Card,Bi-Weekly
3020,19,Female,Shirt,Clothing,62,Utah,L,Turquoise,Fall,3.0,No,2-Day Shipping,Yes,No,21,Venmo,Annually
3020,19,Female,Sneakers,Footwear,26,Utah,L,Peach,Summer,4.0,No,Express,Yes,No,10,Credit Card,Annually
3020,19,Female,Jewelry,Accessories,74,Utah,S,Indigo,Fall,3.4,No,Next Day Air,No,No,40,Cash,Annually
3021,23,Female,T-shirt,Clothing,89,Arkansas,M,Cyan,Fall,3.6,No,Standard,No,No,37,Cash,Every 3 Months
3021,23,Female,T-shirt,Clothing,66,Arkansas,M,Blue,Fall,3.1,No,2-Day Shipping,Yes,No,30,Credit Card,Every 3 Months
3021,23,Female,Blouse,Clothing,50,Arkansas,M,Brown,Spring,4.9,No,Express,Yes,Yes,47,Debit Card,Every 3 Months
3021,23,Female,Pants,Clothing,40,Arkansas,M,Pink,Fall,4.0,No,Standard,No,Yes,39,Venmo,Every 3 Months
3021,23,Female,Jewelry,Accessories,59,Arkansas,M,Cyan,Summer,5.0,No,Standard,No,No,14,Debit Card,Every 3 Months
3021,23,Female,Shoes,Footwear,42,Arkansas,L,Peach,Summer,3.1,No,Express,No,No,39,Credit Card,Every 3 Months
3021,23,Female,Boots,Footwear,60,Arkansas,L,Olive,Summer,3.4,No,Free Shipping,Yes,Yes,13,PayPal,Every 3 Months
3021,23,Female,Scarf,Accessories,78,Arkansas,S,Black,Summer,2.6,No,Store Pickup,No,No,26,PayPal,Every 3 Months
